date,home_team,away_team,home_score,away_score,home_lineup,away_lineup
11.2.2017,Toulouse FC ,Bastia ,4,1,"['Alban Lafont', 'Issa Diop', 'Kelvin Amian', 'Christopher Jullien', 'François Moubandje', 'Yann Bodiger', 'Alexis Blin', 'Óscar Trejo', 'Corentin Jean', 'Andy Delort', 'Martin Braithwaite']","['Jean-Louis Leca', 'Abdelhamid El Kaoutari', 'Nicolas Saint-Ruf', 'Gilles Cioni', 'Yannick Cahuzac', 'Abdoulaye Keita', 'Axel Ngando', 'Lassana Coulibaly', 'Prince Oniangué', 'Enzo Crivelli', 'Allan Saint-Maximin']"
11.2.2017,Monaco ,Metz ,5,0,"['Danijel Subasic', 'Andrea Raggi', 'Kamil Glik', 'Benjamin Mendy', 'Almamy Touré', 'João Moutinho', 'Fabinho', 'Gabriel Boschilia', 'Bernardo Silva', 'Radamel Falcao', 'Kylian Mbappé']","['Thomas Didillon', 'Jonathan Rivierez', 'Simon Falette', 'Fallou Diagne', 'Guido Milán', 'Franck Signorino', 'Renaud Cohade', 'Cheick Doukouré', 'Florent Mollet', 'Mevlut Erding', 'Ismaïla Sarr']"
12.2.2017,Rennes ,Nice ,2,2,"['Benoît Costil', 'Joris Gnagnon', 'Pedro Mendes', 'Ramy Bensebaini', 'Romain Danzé', 'Sanjin Prcic', 'Clément Chantôme', 'Benjamin André', 'Morgan Amalfitano', 'Firmin Mubele', 'Giovanni Sio']","['Yoan Cardinale', 'Dante', 'Paul Baysse', 'Dalbert', 'Arnaud Souquet', 'Jean-Michaël Seri', 'Vincent Koziello', 'Wylan Cyprien', 'Younès Belhanda', 'Valentin Eysseric', 'Alassane Pléa']"
12.2.2017,Saint-Etienne ,Lorient ,4,0,"['Stéphane Ruffier', 'K. Théophile-Catherine', 'Florentin Pogba', 'Loïc Perrin', 'Kévin Malcuit', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Jordan Veretout', 'Henri Saivet', 'Jorginho']","['Benjamin Lecomte', 'Mathieu Peybernes', 'Zargo Touré', 'Vincent Le Goff', 'Steven Moreira', 'Alhassan Wakaso', 'Arnold Mvuemba', 'Cafú', 'Romain Philippoteaux', 'Jimmy Cabot', 'Benjamin Jeannot']"
12.2.2017,Nantes ,Marseille ,3,2,"['Rémy Riou', 'Koffi Djidji', 'Diego Carlos', 'Lucas Lima', 'Léo Dubois', 'Valentin Rongier', 'Guillaume Gillet', 'Felipe Pardo', 'Adrien Thomasson', 'Mariusz Stepinski', 'Emiliano Sala']","['Yohann Pelé', 'Rod Fanni', 'Rolando', 'Hiroki Sakai', 'Patrice Evra', 'Maxime Lopez', 'William Vainqueur', 'Morgan Sanson', 'Rémy Cabella', 'Dimitri Payet', 'Bafétimbi Gomis']"
17.2.2017,Bastia ,Monaco ,1,1,"['Jean-Louis Leca', 'Abdelhamid El Kaoutari', 'Alexander Djiku', 'Florian Marange', 'Pierre Bengtsson', 'Abdoulaye Keita', 'Lassana Coulibaly', 'Prince Oniangué', 'Mehdi Mostefa', 'Sadio Diallo', 'Gaël Danic']","['Danijel Subasic', 'Kamil Glik', 'Jemerson', 'Almamy Touré', 'Benjamin Mendy', 'Tiémoué Bakayoko', 'João Moutinho', 'Bernardo Silva', 'Thomas Lemar', 'Valère Germain', 'Radamel Falcao']"
18.2.2017,Marseille ,Rennes ,2,0,"['Yohann Pelé', 'Rolando', 'Patrice Evra', 'Maxime Lopez', 'André Zambo Anguissa', 'Morgan Sanson', 'William Vainqueur', 'Grégory Sertic', 'Florian Thauvin', 'Dimitri Payet', 'Clinton Njie']","['Benoît Costil', 'Pedro Mendes', 'Joris Gnagnon', 'Ludovic Baal', 'Romain Danzé', 'Clément Chantôme', 'Sanjin Prcic', 'Benjamin André', 'Morgan Amalfitano', 'Firmin Mubele', 'Giovanni Sio']"
18.2.2017,Lorient ,Nice ,0,1,"['Benjamin Lecomte', 'Zargo Touré', 'Mathieu Peybernes', 'Vincent Le Goff', 'Erwin Koffi', 'François Bellugou', 'Arnold Mvuemba', 'Jimmy Cabot', 'Sylvain Marveaux', 'Benjamin Moukandjo', 'Majeed Waris']","['Yoan Cardinale', 'Dante', 'Paul Baysse', 'Arnaud Souquet', 'Dalbert', 'Jean-Michaël Seri', 'Mounir Obbadi', 'Wylan Cyprien', 'Valentin Eysseric', 'Younès Belhanda', 'Mario Balotelli']"
18.2.2017,Angers ,Nancy ,1,0,"['Mathieu Michel', 'Grégory Bourillon', 'Romain Thomas', 'Issa Cissokho', 'Vincent Manceau', 'Cheikh Ndoye', 'Baptiste Santamaria', 'Thomas Mangani', 'Pierrick Capelle', 'Jonathan Bamba', 'Karl Toko Ekambi']","['Sergey Chernik', 'Modou Diagne', 'Vincent Muratori', 'Tobias Badila', 'Joffrey Cuffaut', 'Alou Diarra', 'Diallo Guidileye', 'Youssef Aït Bennasser', 'Loïc Puyo', 'Issiar Dia', 'Youssouf Hadji']"
18.2.2017,Caen ,Lille ,0,1,"['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Syam Ben Youssef', 'Frédéric Guilbert', 'Jean-Victor Makengo', 'Julien Féret', 'Hervé Bazile', 'Ivan Santini', 'Yann Karamoh', 'Vincent Bessat']","['Vincent Enyeama', 'Ibrahim Amadou', 'Marko Basa', 'Adama Soumaoro', 'Franck Béria', 'Sébastien Corchia', 'Xeka', 'Eric Bauthéac', 'Nicolas de Préville', 'Yassine Benzia', 'Anwar El Ghazi']"
18.2.2017,Metz ,Nantes ,1,1,"['Thomas Didillon', 'Fallou Diagne', 'Iván Balliu', 'Milan Bisevac', 'Simon Falette', 'Benoît Assou-Ekotto', 'Georges Mandjeck', 'Renaud Cohade', 'Opa Nguette', 'Cheick Diabaté', 'Ismaïla Sarr']","['Rémy Riou', 'Koffi Djidji', 'Diego Carlos', 'Lucas Lima', 'Léo Dubois', 'Guillaume Gillet', 'Valentin Rongier', 'Felipe Pardo', 'Adrien Thomasson', 'Mariusz Stepinski', 'Emiliano Sala']"
19.2.2017,Bordeaux ,Guingamp ,3,0,"['Cédric Carrasso', 'Nicolas Pallois', 'Vukasin Jovanovic', 'Diego Contento', 'Milan Gajic', 'Jérémy Toulalan', 'Younousse Sankharé', 'Valentín Vada', 'Malcom', 'Gaëtan Laborde', 'François Kamano']","['Karl-Johan Johnsson', 'Mathieu Bodmer', 'Christophe Kerbrat', 'Dorian Levêque', 'Jonathan Martins Pereira', 'Etienne Didot', 'Lucas Deaux', 'Moustapha Diallo', 'Nicolas Benezet', 'Nill De Pauw', 'Yannis Salibur']"
19.2.2017,Montpellier ,Saint-Etienne ,2,1,"['Laurent Pionnier', 'Lukas Pokorny', 'Vitorino Hilton', 'Nordi Mukiele', 'Jérôme Roussillon', 'Ellyes Skhiri', 'Ryad Boudebouz', 'Stéphane Sessègnon', 'Keagan Dolly', 'Isaac Mbenza', 'Steve Mounié']","['Stéphane Ruffier', 'K. Théophile-Catherine', 'Florentin Pogba', 'Léo Lacroix', 'Kévin Malcuit', 'Ole Selnaes', 'Kevin Monnet-Paquet', 'Jordan Veretout', 'Nolan Roux', 'Henri Saivet', 'Jorginho']"
19.2.2017,Lyon ,Dijon ,4,2,"['Mathieu Gorgelin', 'Emanuel Mammana', 'Mouctar Diakhaby', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Lucas Tousart', 'Corentin Tolisso', 'Rachid Ghezzal', 'Alexandre Lacazette', 'Memphis Depay']","['Baptiste Reynet', 'Cédric Varrault', 'Jordan Lotiès', 'Oussama Haddadi', 'Adam Lang', 'Fouad Chafik', 'Jordan Marié', 'Anthony Belmonte', 'Florent Balmont', 'Julio Tavarès', 'Loïs Diony']"
19.2.2017,Paris S-G ,Toulouse FC ,0,0,"['Kevin Trapp', 'Presnel Kimpembe', 'Marquinhos', 'Serge Aurier', 'Maxwell', 'Thiago Motta', 'Christopher Nkunku', 'Adrien Rabiot', 'Lucas', 'Julian Draxler', 'Edinson Cavani']","['Alban Lafont', 'Kelvin Amian', 'Christopher Jullien', 'Issa Diop', 'François Moubandje', 'Jessy Pi', 'Alexis Blin', 'Óscar Trejo', 'Andy Delort', 'Corentin Jean', 'Martin Braithwaite']"
24.2.2017,Nantes ,Dijon ,3,1,"['Rémy Riou', 'Oswaldo Vizcarrondo', 'Diego Carlos', 'Lucas Lima', 'Léo Dubois', 'Valentin Rongier', 'Guillaume Gillet', 'Jules Iloki', 'Adrien Thomasson', 'Emiliano Sala', 'Yacine Bammou']","['Baptiste Reynet', 'Jordan Lotiès', 'Oussama Haddadi', 'Cédric Varrault', 'Yunis Abdelhamid', 'Vincent Rüfli', 'Anthony Belmonte', 'Romain Amalfitano', 'Florent Balmont', 'Julio Tavarès', 'Loïs Diony']"
24.2.2017,Nice ,Montpellier ,2,1,"['Yoan Cardinale', 'Dante', 'Paul Baysse', 'Arnaud Souquet', 'Dalbert', 'Jean-Michaël Seri', 'Mounir Obbadi', 'Wylan Cyprien', 'Valentin Eysseric', 'Younès Belhanda', 'Anastasios Donis']","['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'Jérôme Roussillon', 'Nordi Mukiele', 'Yacouba Sylla', 'Paul Lasne', 'Ellyes Skhiri', 'Stéphane Sessègnon', 'Ryad Boudebouz', 'Steve Mounié']"
25.2.2017,Guingamp ,Monaco ,1,2,"['Karl-Johan Johnsson', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Jordan Ikoko', 'Marçal', 'Lucas Deaux', 'Moustapha Diallo', 'Etienne Didot', 'Marcus Coco', 'Yannis Salibur', 'Jimmy Briand']","['Danijel Subasic', 'Jemerson', 'Kamil Glik', 'Djibril Sidibé', 'Almamy Touré', 'João Moutinho', 'Fabinho', 'Thomas Lemar', 'Bernardo Silva', 'Valère Germain', 'Radamel Falcao']"
25.2.2017,Nancy ,Toulouse FC ,0,0,"['Sergey Chernik', 'Erick Cabaco', 'Tobias Badila', 'Julien Cétout', 'Vincent Muratori', 'Joffrey Cuffaut', 'Benoît Pedretti', 'Youssef Aït Bennasser', 'Loïc Puyo', 'Youssouf Hadji', 'Issiar Dia']","['Alban Lafont', 'Steeve Yago', 'Kelvin Amian', 'Christopher Jullien', 'François Moubandje', 'Yann Bodiger', 'Óscar Trejo', 'Jimmy Durmaz', 'Andy Delort', 'Corentin Jean', 'Martin Braithwaite']"
25.2.2017,Lille ,Bordeaux ,2,3,"['Vincent Enyeama', 'Junior Alonso', 'Ibrahim Amadou', 'Julian Palmieri', 'Sébastien Corchia', 'Franck Béria', 'Xeka', 'Eric Bauthéac', 'Yassine Benzia', 'Nicolas de Préville', 'Anwar El Ghazi']","['Cédric Carrasso', 'Vukasin Jovanovic', 'Nicolas Pallois', 'Diego Contento', 'Milan Gajic', 'Jérémy Toulalan', 'Younousse Sankharé', 'Valentín Vada', 'Malcom', 'François Kamano', 'Gaëtan Laborde']"
25.2.2017,Angers ,Bastia ,3,0,"['Mathieu Michel', 'Grégory Bourillon', 'Romain Thomas', 'Issa Cissokho', 'Abdoulaye Bamba', 'Thomas Mangani', 'Cheikh Ndoye', 'Baptiste Santamaria', 'Jonathan Bamba', 'Flavien Tait', 'Karl Toko Ekambi']","['Thomas Vincensini', 'Abdelhamid El Kaoutari', 'Alexander Djiku', 'Pierre Bengtsson', 'Florian Marange', 'Yannick Cahuzac', 'Abdoulaye Keita', 'Mehdi Mostefa', 'Prince Oniangué', 'Gaël Danic', 'Allan Saint-Maximin']"
25.2.2017,Rennes ,Lorient ,1,0,"['Benoît Costil', 'Joris Gnagnon', 'Ludovic Baal', 'Romain Danzé', 'Ramy Bensebaini', 'Gelson Fernandes', 'Benjamin André', 'Sanjin Prcic', 'Firmin Mubele', 'Giovanni Sio', 'Adama Diakhaby']","['Benjamin Lecomte', 'Wesley Lautoa', 'Zargo Touré', 'Mathieu Peybernes', 'Erwin Koffi', 'Vincent Le Goff', 'François Bellugou', 'Jimmy Cabot', 'Sylvain Marveaux', 'Benjamin Moukandjo', 'Majeed Waris']"
26.2.2017,Saint-Etienne ,Caen ,0,1,"['Stéphane Ruffier', 'Léo Lacroix', 'Loïc Perrin', 'K. Théophile-Catherine', 'Pierre-Yves Polomat', 'Kenny Rocha Santos', 'Fabien Lemoine', 'Jordan Veretout', 'Kevin Monnet-Paquet', 'Robert Beric', 'Henri Saivet']","['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Frédéric Guilbert', 'Nicolas Seube', 'Jordan Adéoti', 'Jonathan Delaplace', 'Julien Féret', 'Ronny Rodelin', 'Ivan Santini', 'Vincent Bessat']"
26.2.2017,Lyon ,Metz ,5,0,"['Anthony Lopes', 'Emanuel Mammana', 'Mouctar Diakhaby', 'Maxwel Cornet', 'Rafael', 'Christophe Jallet', 'Lucas Tousart', 'Corentin Tolisso', 'Nabil Fekir', 'Memphis Depay', 'Alexandre Lacazette']","['Thomas Didillon', 'Fallou Diagne', 'Milan Bisevac', 'Simon Falette', 'Iván Balliu', 'Franck Signorino', 'Florent Mollet', 'Cheick Doukouré', 'Georges Mandjeck', 'Thibaut Vion', 'Mevlut Erding']"
26.2.2017,Marseille ,Paris S-G ,1,5,"['Yohann Pelé', 'Rolando', 'Rod Fanni', 'Patrice Evra', 'Hiroki Sakai', 'William Vainqueur', 'Maxime Lopez', 'André Zambo Anguissa', 'Florian Thauvin', 'Dimitri Payet', 'Clinton Njie']","['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Thomas Meunier', 'Layvin Kurzawa', 'Blaise Matuidi', 'Marco Verratti', 'Adrien Rabiot', 'Lucas', 'Javier Pastore', 'Edinson Cavani']"
3.3.2017,Bordeaux ,Lyon ,1,1,"['Cédric Carrasso', 'Nicolas Pallois', 'Vukasin Jovanovic', 'Diego Contento', 'Milan Gajic', 'Jérémy Toulalan', 'Younousse Sankharé', 'Valentín Vada', 'Malcom', 'François Kamano', 'Gaëtan Laborde']","['Anthony Lopes', 'Emanuel Mammana', 'Mouctar Diakhaby', 'Rafael', 'Jérémy Morel', 'Maxime Gonalons', 'Lucas Tousart', 'Corentin Tolisso', 'Memphis Depay', 'Nabil Fekir', 'Alexandre Lacazette']"
4.3.2017,Paris S-G ,Nancy ,1,0,"['Kevin Trapp', 'Presnel Kimpembe', 'Thiago Silva', 'Serge Aurier', 'Layvin Kurzawa', 'Grzegorz Krychowiak', 'Marco Verratti', 'Lucas', 'Gonçalo Guedes', 'Javier Pastore', 'Edinson Cavani']","['Sergey Chernik', 'Modou Diagne', 'Erick Cabaco', 'Vincent Muratori', 'Joffrey Cuffaut', 'Faitout Maouassa', 'Diallo Guidileye', 'Youssef Aït Bennasser', 'Loïc Puyo', 'Issiar Dia', 'Anthony Koura']"
4.3.2017,Montpellier ,Guingamp ,1,1,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'Jérôme Roussillon', 'Nordi Mukiele', 'Paul Lasne', 'Ellyes Skhiri', 'Ryad Boudebouz', 'Stéphane Sessègnon', 'Isaac Mbenza', 'Steve Mounié']","['Karl-Johan Johnsson', 'Mathieu Bodmer', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Jonathan Martins Pereira', 'Jordan Ikoko', 'Etienne Didot', 'Lucas Deaux', 'Nicolas Benezet', 'Jimmy Briand', 'Yannis Salibur']"
4.3.2017,Bastia ,Saint-Etienne ,0,0,"['Jean-Louis Leca', 'Nicolas Saint-Ruf', 'Abdelhamid El Kaoutari', 'Gilles Cioni', 'Pierre Bengtsson', 'Mehdi Mostefa', 'Prince Oniangué', 'Gaël Danic', 'Florian Raspentino', 'Lenny Nangis', 'Allan Saint-Maximin']","['Stéphane Ruffier', 'Loïc Perrin', 'K. Théophile-Catherine', 'Ronaël Pierre-Gabriel', 'Habib Maïga', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Jordan Veretout', 'Jorginho', 'Robert Beric', 'Henri Saivet']"
4.3.2017,Dijon ,Nice ,0,1,"['Baptiste Reynet', 'Oussama Haddadi', 'Cédric Varrault', 'Jordan Lotiès', 'Fouad Chafik', 'Romain Amalfitano', 'Mehdi Abeid', 'Frédéric Sammaritano', 'Pierre Lees-Melou', 'Julio Tavarès', 'Jérémie Bela']","['Yoan Cardinale', 'Paul Baysse', 'Dante', 'Dalbert', 'Arnaud Souquet', 'Rémi Walter', 'Jean-Michaël Seri', 'Wylan Cyprien', 'Younès Belhanda', 'Valentin Eysseric', 'Mario Balotelli']"
4.3.2017,Caen ,Angers ,2,3,"['Rémy Vercoutre', 'Damien Da Silva', 'Alaeddine Yahia', 'Frédéric Guilbert', 'Nicolas Seube', 'Jordan Adéoti', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ivan Santini', 'Ronny Rodelin']","['Mathieu Michel', 'Grégory Bourillon', 'Ismaël Traoré', 'Romain Thomas', 'Abdoulaye Bamba', 'Issa Cissokho', 'Thomas Mangani', 'Cheikh Ndoye', 'Flavien Tait', 'Famara Diédhiou', 'Karl Toko Ekambi']"
4.3.2017,Metz ,Rennes ,1,1,"['Thomas Didillon', 'Simon Falette', 'Milan Bisevac', 'Fallou Diagne', 'Iván Balliu', 'Franck Signorino', 'Renaud Cohade', 'Cheick Doukouré', 'Yann Jouffre', 'Ismaïla Sarr', 'Cheick Diabaté']","['Benoît Costil', 'Joris Gnagnon', 'Ludovic Baal', 'Romain Danzé', 'Ramy Bensebaini', 'Gelson Fernandes', 'Benjamin André', 'Sanjin Prcic', 'Yoann Gourcuff', 'Giovanni Sio', 'Firmin Mubele']"
5.3.2017,Lorient ,Marseille ,1,4,"['Benjamin Lecomte', 'Zargo Touré', 'Mathieu Peybernes', 'Erwin Koffi', 'Vincent Le Goff', 'Alhassan Wakaso', 'Mattéo Guendouzi', 'Sylvain Marveaux', 'Benjamin Jeannot', 'Jérémie Aliadière', 'Majeed Waris']","['Yohann Pelé', 'Rolando', 'Henri Bédimo', 'Hiroki Sakai', 'William Vainqueur', 'Grégory Sertic', 'Morgan Sanson', 'André Zambo Anguissa', 'Rémy Cabella', 'Dimitri Payet', 'Florian Thauvin']"
5.3.2017,Toulouse FC ,Lille ,1,1,"['Alban Lafont', 'Christopher Jullien', 'Issa Diop', 'Steeve Yago', 'François Moubandje', 'Yann Bodiger', 'Óscar Trejo', 'Martin Braithwaite', 'Andy Delort', 'Corentin Jean', 'Somalia']","['Vincent Enyeama', 'Adama Soumaoro', 'Marko Basa', 'Ibrahim Amadou', 'Sébastien Corchia', 'Franck Béria', 'Xeka', 'Yves Bissouma', 'Anwar El Ghazi', 'Eder', 'Nicolas de Préville']"
5.3.2017,Monaco ,Nantes ,4,0,"['Danijel Subasic', 'Kamil Glik', 'Jemerson', 'Djibril Sidibé', 'Benjamin Mendy', 'Tiémoué Bakayoko', 'Fabinho', 'Bernardo Silva', 'Thomas Lemar', 'Kylian Mbappé', 'Valère Germain']","['Maxime Dupé', 'Koffi Djidji', 'Diego Carlos', 'Léo Dubois', 'Lucas Lima', 'Guillaume Gillet', 'Valentin Rongier', 'Felipe Pardo', 'Adrien Thomasson', 'Emiliano Sala', 'Préjuce Nakoulma']"
10.3.2017,Nice ,Caen ,2,2,"['Yoan Cardinale', 'Dante', 'Paul Baysse', 'Arnaud Souquet', 'Dalbert', 'Jean-Michaël Seri', 'Rémi Walter', 'Wylan Cyprien', 'Vincent Marcel', 'Valentin Eysseric', 'Mario Balotelli']","['Rémy Vercoutre', 'Damien Da Silva', 'Syam Ben Youssef', 'Alaeddine Yahia', 'Frédéric Guilbert', 'Jordan Adéoti', 'Julien Féret', 'Yann Karamoh', 'Vincent Bessat', 'Ronny Rodelin', 'Ivan Santini']"
10.3.2017,Marseille ,Angers ,3,0,"['Yohann Pelé', 'Rolando', 'Rod Fanni', 'Henri Bédimo', 'Hiroki Sakai', 'Maxime Lopez', 'William Vainqueur', 'Morgan Sanson', 'Florian Thauvin', 'Rémy Cabella', 'Dimitri Payet']","['Mathieu Michel', 'Ismaël Traoré', 'Romain Thomas', 'Issa Cissokho', 'Vincent Manceau', 'Thomas Mangani', 'Cheikh Ndoye', 'Baptiste Santamaria', 'Jonathan Bamba', 'Famara Diédhiou', 'Karl Toko Ekambi']"
11.3.2017,Monaco ,Bordeaux ,2,1,"['Danijel Subasic', 'Jemerson', 'Kamil Glik', 'Benjamin Mendy', 'Djibril Sidibé', 'João Moutinho', 'Fabinho', 'Thomas Lemar', 'Bernardo Silva', 'Valère Germain', 'Kylian Mbappé']","['Cédric Carrasso', 'Igor Lewczuk', 'Nicolas Pallois', 'Milan Gajic', 'Diego Contento', 'Younousse Sankharé', 'Jaroslav Plasil', 'Valentín Vada', 'Malcom', 'Gaëtan Laborde', 'François Kamano']"
11.3.2017,Nancy ,Lille ,1,2,"['Sergey Chernik', 'Modou Diagne', 'Erick Cabaco', 'Faitout Maouassa', 'Joffrey Cuffaut', 'Vincent Muratori', 'Julien Cétout', 'Alou Diarra', 'Vincent Marchetti', 'Christophe Mandanne', 'Issiar Dia']","['Vincent Enyeama', 'Marko Basa', 'Adama Soumaoro', 'Ibrahim Amadou', 'Sébastien Corchia', 'Franck Béria', 'Rio Mavuba', 'Rony Lopes', 'Yassine Benzia', 'Eder', 'Nicolas de Préville']"
11.3.2017,Montpellier ,Nantes ,2,3,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'Nordi Mukiele', 'Jérôme Roussillon', 'Ellyes Skhiri', 'Ryad Boudebouz', 'Stéphane Sessègnon', 'Keagan Dolly', 'Isaac Mbenza', 'Steve Mounié']","['Maxime Dupé', 'Koffi Djidji', 'Diego Carlos', 'Lucas Lima', 'Léo Dubois', 'Guillaume Gillet', 'Valentin Rongier', 'Jules Iloki', 'Adrien Thomasson', 'Préjuce Nakoulma', 'Yacine Bammou']"
11.3.2017,Rennes ,Dijon ,1,1,"['Benoît Costil', 'Joris Gnagnon', 'Ludovic Baal', 'Romain Danzé', 'Ramy Bensebaini', 'Sanjin Prcic', 'Benjamin André', 'Yoann Gourcuff', 'Adama Diakhaby', 'Firmin Mubele', 'Giovanni Sio']","['Baptiste Reynet', 'Cédric Varrault', 'Jordan Lotiès', 'Oussama Haddadi', 'Fouad Chafik', 'Romain Amalfitano', 'Mehdi Abeid', 'Frédéric Sammaritano', 'Pierre Lees-Melou', 'Julio Tavarès', 'Loïs Diony']"
11.3.2017,Guingamp ,Bastia ,5,0,"['Karl-Johan Johnsson', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Jordan Ikoko', 'Marçal', 'Lucas Deaux', 'Etienne Didot', 'Marcus Coco', 'Ludovic Blas', 'Yannis Salibur', 'Jimmy Briand']","['Alexis Thébaux', 'Abdelhamid El Kaoutari', 'Lindsay Rose', 'Gilles Cioni', 'Pierre Bengtsson', 'Prince Oniangué', 'Mehdi Mostefa', 'Farid Boulaya', 'Gaël Danic', 'Lenny Nangis', 'Allan Saint-Maximin']"
12.3.2017,Saint-Etienne ,Metz ,2,2,"['Stéphane Ruffier', 'K. Théophile-Catherine', 'Loïc Perrin', 'Ronaël Pierre-Gabriel', 'Kévin Malcuit', 'Ole Selnaes', 'Jordan Veretout', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Henri Saivet', 'Robert Beric']","['Thomas Didillon', 'Simon Falette', 'Iván Balliu', 'Milan Bisevac', 'Benoît Assou-Ekotto', 'Renaud Cohade', 'Georges Mandjeck', 'Cheick Doukouré', 'Yann Jouffre', 'Cheick Diabaté', 'Ismaïla Sarr']"
12.3.2017,Lyon ,Toulouse FC ,4,0,"['Anthony Lopes', 'Emanuel Mammana', 'Mapou Yanga-Mbiwa', 'Jérémy Morel', 'Christophe Jallet', 'Maxwel Cornet', 'Maxime Gonalons', 'Jordan Ferri', 'Sergi Darder', 'Memphis Depay', 'Nabil Fekir']","['Alban Lafont', 'Steeve Yago', 'Christopher Jullien', 'Issa Diop', 'François Moubandje', 'Issiaga Sylla', 'Alexis Blin', 'Óscar Trejo', 'Andy Delort', 'Somalia', 'Corentin Jean']"
12.3.2017,Lorient ,Paris S-G ,1,2,"['Benjamin Lecomte', 'Mathieu Peybernes', 'Michaël Ciani', 'Steven Moreira', 'Vincent Le Goff', 'Alhassan Wakaso', 'Arnold Mvuemba', 'Sylvain Marveaux', 'Romain Philippoteaux', 'Benjamin Jeannot', 'Benjamin Moukandjo']","['Kevin Trapp', 'Marquinhos', 'Thiago Silva', 'Thomas Meunier', 'Layvin Kurzawa', 'Christopher Nkunku', 'Adrien Rabiot', 'Julian Draxler', 'Ángel Di María', 'Javier Pastore', 'Edinson Cavani']"
4.12.2015,Nice ,Paris S-G ,0,3,"['Yoan Cardinale', 'Romain Genevois', 'Paul Baysse', 'Maxime Le Marchand', 'Mathieu Bodmer', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Serge Aurier', 'Layvin Kurzawa', 'Thiago Motta', 'Benjamin Stambouli', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']"
5.12.2015,Lyon ,Angers ,0,2,"['Anthony Lopes', 'Bakary Koné', 'Henri Bédimo', 'Jérémy Morel', 'Lucas Tousart', 'Arnold Mvuemba', 'Jordan Ferri', 'Corentin Tolisso', 'Steed Malbranque', 'Mathieu Valbuena', 'Alexandre Lacazette']","['Ludovic Butelle', 'Romain Thomas', 'Ismaël Traoré', 'Arnold Bouka Moutou', 'Gaël Angoula', 'Yoann Andreu', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Abdoul Camara', 'Gilles Sunu']"
5.12.2015,Gazélec Ajaccio ,Nantes ,1,1,"['Paul-André Guerin', 'Rodéric Filippi', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Damjan Djokovic', 'Khalid Boutaïb', 'John Tshibumbu', 'Kévin Mayi']","['Maxime Dupé', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Youssouf Sabaly', 'Léo Dubois', 'Lucas Deaux', 'Alejandro Bedoya', 'Adrien Thomasson', 'Kolbeinn Sigthorsson', 'Emiliano Sala']"
5.12.2015,Bastia ,Monaco ,1,2,"['Jean-Louis Leca', 'Mathieu Peybernes', 'François Modesto', 'Florian Marange', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Mehdi Mostefa', 'Gaël Danic', 'Florian Raspentino']","['Danijel Subasic', 'Ricardo Carvalho', 'Wallace', 'Fábio Coentrão', 'Almamy Touré', 'Elderson Echiejile', 'Fabinho', 'Tiémoué Bakayoko', 'Gabriel Boschilia', 'Nabil Dirar', 'Lacina Traoré']"
5.12.2015,Caen ,Lille ,1,2,"['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Hervé Bazile', 'Ronny Rodelin', 'Andy Delort']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']"
